,date,long,lat,num
443,2017-06-01 12:57:00,7.6745,45.069500000000005,1
444,2017-06-01 12:57:00,7.6895,45.064,1
445,2017-06-01 12:58:00,7.667,45.075,1
446,2017-06-01 13:01:00,7.6745,45.075,1
447,2017-06-01 13:02:00,7.6895,45.064,1
448,2017-06-01 13:04:00,7.6594999999999995,45.081,1
449,2017-06-01 13:04:00,7.667,45.052,1
450,2017-06-01 13:06:00,7.6594999999999995,45.064,1
451,2017-06-01 13:09:00,7.6594999999999995,45.081,1
452,2017-06-01 13:19:00,7.6895,45.064,1
453,2017-06-01 13:23:00,7.6594999999999995,45.058,1
454,2017-06-01 13:24:00,7.6745,45.058,1
455,2017-06-01 13:29:00,7.6745,45.058,1
456,2017-06-01 13:32:00,7.6745,45.058,1
457,2017-06-01 13:39:00,7.6594999999999995,45.058,1
458,2017-06-01 13:39:00,7.6745,45.058,1
459,2017-06-01 13:44:00,7.651999999999999,45.064,2
460,2017-06-01 13:45:00,7.6965,45.081,1
461,2017-06-01 13:48:00,7.6745,45.064,1
462,2017-06-01 13:49:00,7.667,45.081,1
463,2017-06-01 13:53:00,7.667,45.081,1
464,2017-06-01 13:56:00,7.667,45.081,1
465,2017-06-01 14:10:00,7.6745,45.064,1
466,2017-06-01 14:15:00,7.6594999999999995,45.064,1
467,2017-06-01 14:16:00,7.667,45.081,1
468,2017-06-01 14:19:00,7.667,45.058,1
469,2017-06-01 14:20:00,7.6745,45.064,1
470,2017-06-01 14:22:00,7.667,45.058,1
471,2017-06-01 14:24:00,7.667,45.058,1
472,2017-06-01 14:25:00,7.622,45.064,1
473,2017-06-01 14:32:00,7.6594999999999995,45.081,1
474,2017-06-01 14:33:00,7.6594999999999995,45.081,1
475,2017-06-01 14:35:00,7.667,45.081,1
476,2017-06-01 14:36:00,7.667,45.081,1
477,2017-06-01 14:36:00,7.704000000000001,45.058,1
478,2017-06-01 14:37:00,7.6594999999999995,45.081,1
479,2017-06-01 14:37:00,7.6745,45.075,1
480,2017-06-01 14:39:00,7.6745,45.046,1
481,2017-06-01 14:40:00,7.6445,45.064,1
482,2017-06-01 14:40:00,7.6965,45.075,1
483,2017-06-01 14:41:00,7.6594999999999995,45.052,1
484,2017-06-01 14:41:00,7.6594999999999995,45.081,1
485,2017-06-01 14:42:00,7.6745,45.058,1
486,2017-06-01 14:42:00,7.704000000000001,45.058,1
487,2017-06-01 14:44:00,7.6594999999999995,45.052,1
488,2017-06-01 14:44:00,7.6745,45.058,1
489,2017-06-01 14:45:00,7.6594999999999995,45.081,1
490,2017-06-01 14:45:00,7.6745,45.058,1
491,2017-06-01 14:45:00,7.6745,45.075,1
492,2017-06-01 14:45:00,7.682,45.064,1
493,2017-06-01 14:46:00,7.6745,45.075,1
494,2017-06-01 14:47:00,7.6594999999999995,45.052,1
495,2017-06-01 14:48:00,7.704000000000001,45.058,1
496,2017-06-01 14:49:00,7.6745,45.046,2
497,2017-06-01 14:49:00,7.6965,45.069500000000005,1
498,2017-06-01 14:50:00,7.6594999999999995,45.052,1
499,2017-06-01 14:50:00,7.6594999999999995,45.099,1
500,2017-06-01 14:50:00,7.682,45.064,1
501,2017-06-01 14:50:00,7.6965,45.069500000000005,1
502,2017-06-01 14:51:00,7.704000000000001,45.058,1
503,2017-06-01 14:52:00,7.6594999999999995,45.052,1
504,2017-06-01 14:52:00,7.6745,45.046,1
505,2017-06-01 14:52:00,7.704000000000001,45.058,1
506,2017-06-01 14:54:00,7.667,45.052,1
507,2017-06-01 14:55:00,7.6594999999999995,45.099,1
508,2017-06-01 14:55:00,7.6745,45.064,1
509,2017-06-01 14:57:00,7.6594999999999995,45.052,1
510,2017-06-01 14:57:00,7.667,45.052,1
511,2017-06-01 15:00:00,7.682,45.046,1
512,2017-06-01 15:02:00,7.6594999999999995,45.052,1
513,2017-06-01 15:04:00,7.6745,45.075,1
514,2017-06-01 15:04:00,7.682,45.046,1
515,2017-06-01 15:06:00,7.6594999999999995,45.052,1
516,2017-06-01 15:07:00,7.704000000000001,45.058,1
517,2017-06-01 15:10:00,7.651999999999999,45.04,1
