id,long,lat,num_multe,num_park,day,hour
2934,12,7,0.0,478.0,2,3
2935,12,8,0.0,1148.0,2,3
2936,12,9,0.0,1164.0,2,3
2937,12,10,0.0,3489.0,2,3
2938,12,11,0.0,6267.0,2,3
2939,12,12,0.0,4400.0,2,3
2940,12,13,0.0,13.0,2,3
2941,12,14,0.0,1424.0,2,3
2942,12,15,0.0,8995.0,2,3
2943,12,16,0.0,4359.0,2,3
2944,12,17,0.0,1740.0,2,3
2945,12,18,0.0,1021.0,2,3
2946,12,19,0.0,2465.0,2,3
2947,13,0,0.0,1319.0,2,3
2948,13,1,0.0,564.0,2,3
2949,13,2,0.0,236.0,2,3
2950,13,3,0.0,18.0,2,3
2951,13,4,0.0,704.0,2,3
2952,13,5,0.0,222.0,2,3
2953,13,6,0.0,32.0,2,3
2954,13,7,0.0,756.0,2,3
2955,13,8,0.0,2083.0,2,3
2956,13,9,0.0,1546.0,2,3
2957,13,10,0.0,1035.0,2,3
2958,13,11,0.0,4209.0,2,3
2959,13,12,0.0,7207.0,2,3
2960,13,13,0.0,245.0,2,3
2961,13,14,0.0,15.0,2,3
2962,13,15,0.0,4593.0,2,3
2963,13,16,0.0,1615.0,2,3
2964,13,17,0.0,1.0,2,3
2965,13,18,0.0,110.0,2,3
2966,13,19,0.0,257.0,2,3
2967,14,0,0.0,1154.0,2,3
2968,14,1,0.0,274.0,2,3
2969,14,2,0.0,235.0,2,3
2970,14,3,0.0,426.0,2,3
2971,14,4,0.0,202.0,2,3
2972,14,5,0.0,102.0,2,3
2973,14,6,0.0,1.0,2,3
2974,14,7,0.0,790.0,2,3
2975,14,8,0.0,385.0,2,3
2976,14,9,0.0,841.0,2,3
2977,14,10,0.0,427.0,2,3
2978,14,11,0.0,3878.0,2,3
2979,14,12,0.0,8148.0,2,3
2980,14,13,0.0,1013.0,2,3
2981,14,14,0.0,23.0,2,3
2982,14,15,0.0,7.0,2,3
2983,14,16,0.0,546.0,2,3
2984,14,17,0.0,1480.0,2,3
2985,14,18,0.0,49.0,2,3
2986,14,19,0.0,163.0,2,3
2987,15,1,0.0,262.0,2,3
2988,15,2,0.0,892.0,2,3
2989,15,3,0.0,831.0,2,3
2990,15,4,0.0,691.0,2,3
2991,15,5,0.0,2.0,2,3
2992,15,6,0.0,19.0,2,3
2993,15,7,0.0,777.0,2,3
2994,15,8,0.0,50.0,2,3
2995,15,9,0.0,756.0,2,3
2996,15,10,0.0,155.0,2,3
2997,15,11,0.0,649.0,2,3
2998,15,12,0.0,1497.0,2,3
2999,15,13,0.0,2377.0,2,3
3000,15,14,0.0,2111.0,2,3
3001,15,15,0.0,59.0,2,3
3002,15,16,0.0,3158.0,2,3
3003,15,17,0.0,3362.0,2,3
3004,15,18,0.0,583.0,2,3
3005,15,19,0.0,116.0,2,3
3006,16,0,0.0,2.0,2,3
3007,16,1,0.0,118.0,2,3
3008,16,2,0.0,34.0,2,3
3009,16,3,0.0,1029.0,2,3
3010,16,4,0.0,1280.0,2,3
3011,16,5,0.0,241.0,2,3
3012,16,6,0.0,141.0,2,3
3013,16,7,0.0,1.0,2,3
3014,16,9,0.0,344.0,2,3
3015,16,10,0.0,404.0,2,3
3016,16,11,0.0,123.0,2,3
3017,16,12,0.0,604.0,2,3
3018,16,13,0.0,912.0,2,3
3019,16,14,0.0,206.0,2,3
3020,16,15,0.0,200.0,2,3
3021,16,16,0.0,2587.0,2,3
3022,16,17,0.0,1421.0,2,3
3023,16,18,0.0,251.0,2,3
3024,16,19,0.0,620.0,2,3
3025,17,0,0.0,7.0,2,3
3026,17,1,0.0,10.0,2,3
3027,17,2,0.0,230.0,2,3
3028,17,3,0.0,1880.0,2,3
3029,17,4,0.0,590.0,2,3
3030,17,5,0.0,365.0,2,3
3031,17,6,0.0,103.0,2,3
3032,17,8,0.0,129.0,2,3
3033,17,9,0.0,944.0,2,3
3034,17,10,0.0,353.0,2,3
3035,17,11,0.0,283.0,2,3
3036,17,12,0.0,301.0,2,3
3037,17,15,0.0,1499.0,2,3
3038,17,16,0.0,1472.0,2,3
3039,17,17,0.0,3698.0,2,3
3040,17,18,0.0,2282.0,2,3
3041,17,19,0.0,133.0,2,3
3042,18,1,0.0,3.0,2,3
3043,18,2,0.0,164.0,2,3
3044,18,3,0.0,946.0,2,3
3045,18,4,0.0,600.0,2,3
3046,18,5,0.0,143.0,2,3
3047,18,6,0.0,6.0,2,3
3048,18,8,0.0,733.0,2,3
3049,18,9,0.0,224.0,2,3
3050,18,10,0.0,4.0,2,3
3051,18,11,0.0,14.0,2,3
3052,18,12,0.0,3.0,2,3
3053,18,15,0.0,374.0,2,3
3054,18,16,0.0,836.0,2,3
3055,18,17,0.0,2745.0,2,3
3056,18,18,0.0,1849.0,2,3
3057,18,19,0.0,75.0,2,3
3058,19,0,0.0,116.0,2,3
3059,19,1,0.0,344.0,2,3
3060,19,2,0.0,252.0,2,3
3061,19,3,0.0,86.0,2,3
3062,19,4,0.0,115.0,2,3
3063,19,5,0.0,136.0,2,3
3064,19,6,0.0,80.0,2,3
3065,19,7,0.0,616.0,2,3
3066,19,8,0.0,127.0,2,3
3067,19,9,0.0,13.0,2,3
3068,19,10,0.0,108.0,2,3
3069,19,13,0.0,366.0,2,3
3070,19,15,0.0,65.0,2,3
3071,19,16,0.0,841.0,2,3
3072,19,17,0.0,884.0,2,3
3073,19,18,0.0,268.0,2,3
3074,19,19,0.0,15.0,2,3
